index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
19313,4,6,-121,-68,4
19314,2,4,-28,-67,9
19315,5,3,16,-64,8
19316,0,3,25,-59,4
19317,-2,1,1,-53,7
19318,1,0,-4,-47,4
19319,2,0,-16,-41,4
19320,4,0,-20,-33,2
19321,-1,0,-41,-26,0
19322,-1,0,-60,-21,1
19323,1,0,27,-16,0
19324,2,1,24,-9,0
19325,0,1,-10,-1,-3
19326,1,1,1,5,-5
19327,0,1,50,12,-3
19328,3,1,70,19,-6
19329,2,2,48,24,-6
19330,0,2,55,28,-6
19331,2,2,106,31,-7
19332,0,2,125,33,-7
19333,3,2,99,33,-3
19334,3,3,42,31,-6
19335,7,3,0,28,-6
19336,9,5,-24,26,-4
19337,8,6,-18,21,-4
19338,5,7,-66,16,-1
19339,9,7,-47,9,0
19340,11,9,43,3,-2
19341,10,10,51,1,-2
19342,3,8,76,1,-2
19343,2,6,54,2,-1
19344,0,4,64,3,0
19345,3,3,36,7,0
19346,5,3,16,10,-3
19347,1,2,-24,13,-4
19348,4,2,-58,14,-6
19349,3,3,-57,14,-4
19350,7,4,-36,11,-2
19351,2,5,40,12,-3
19352,2,5,53,12,-6
19353,3,5,70,13,-6
19354,0,4,83,16,-8
19355,3,3,79,17,-7
19356,5,4,46,19,-5
19357,4,4,32,21,-8
19358,6,5,-71,23,-10
19359,10,6,-106,21,-9
19360,7,7,-47,16,-5
19361,6,7,0,10,-3
19362,5,6,30,5,-5
19363,3,6,-7,0,-1
19364,3,6,-12,-3,-3
19365,7,6,22,-7,0
19366,5,6,10,-7,-3
19367,9,6,-17,-7,-4
19368,5,6,-92,-9,-2
19369,7,6,-112,-10,-2
19370,11,8,-72,-13,-4
19371,10,8,-33,-16,-2
19372,12,9,-13,-17,-1
19373,11,10,-18,-19,0
19374,9,10,-26,-20,0
19375,6,9,20,-20,-3
19376,7,8,59,-20,0
19377,9,7,24,-18,-2
19378,8,7,-60,-17,-4
19379,10,7,-74,-16,-1
19380,7,7,-61,-14,-4
19381,12,7,-55,-13,-1
19382,9,8,-33,-13,-1
19383,7,9,-31,-15,-4
19384,4,9,43,-16,-2
19385,4,7,33,-14,-2
19386,3,7,47,-13,-2
19387,2,5,26,-12,-2
19388,7,5,-29,-13,-2
19389,5,4,-50,-16,0
