index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
5190,-300,-300,11,0,76
5191,-302,-300,0,2,73
5192,-302,-300,-98,2,76
5193,-298,-301,-33,1,73
5194,-296,-298,73,0,76
5195,-293,-297,100,0,73
5196,-298,-297,-3,3,71
5197,-301,-298,-90,3,77
5198,-299,-298,-24,0,79
5199,-300,-299,76,-1,76
5200,-298,-299,36,0,79
5201,-304,-300,-93,3,76
5202,-307,-302,-12,4,78
5203,-306,-304,45,1,80
5204,-305,-304,56,4,79
5205,-300,-303,1,4,78
5206,-301,-302,-64,5,72
5207,-303,-302,4,5,76
5208,-305,-302,21,3,78
5209,-301,-303,52,4,75
5210,-302,-303,2,6,78
5211,-299,-301,-50,6,72
5212,-300,-301,22,4,75
5213,-305,-301,38,3,77
5214,-303,-302,19,1,77
5215,-301,-302,-83,1,75
5216,-302,-302,22,0,79
5217,-303,-301,53,0,76
5218,-301,-302,-31,0,79
5219,-303,-301,-38,2,73
5220,-297,-301,-25,3,76
5221,-300,-300,51,3,73
5222,-301,-301,68,3,76
5223,-299,-301,0,4,73
5224,-302,-301,-33,3,73
5225,-298,-301,31,0,77
5226,-301,-300,60,-1,79
5227,-301,-300,11,0,78
5228,-304,-301,-33,2,77
5229,-304,-303,-165,2,77
5230,-304,-304,62,-1,77
5231,-299,-303,81,-2,78
5232,-304,-303,58,3,72
5233,-305,-303,-60,4,76
5234,-309,-304,-67,3,73
5235,-306,-305,70,0,80
5236,-301,-305,29,1,76
5237,-298,-303,20,4,74
5238,-303,-302,-66,4,74
5239,-301,-302,13,3,76
5240,-302,-302,38,2,76
5241,-302,-302,-14,4,74
5242,-301,-302,-15,5,77
5243,-303,-302,-57,6,74
5244,-303,-301,48,4,77
5245,-299,-302,21,2,76
5246,-300,-301,34,2,76
5247,-300,-300,-5,0,76
5248,-303,-301,-31,0,74
5249,-305,-301,69,0,75
5250,-299,-301,-53,1,79
5251,-301,-301,-38,3,75
5252,-298,-300,3,0,78
5253,-300,-300,51,0,77
5254,-302,-301,32,4,74
5255,-301,-301,-97,6,74
5256,-297,-301,0,4,77
5257,-298,-300,24,0,79
5258,-300,-300,128,-1,78
5259,-300,-300,-30,1,75
5260,-308,-302,-51,3,75
5261,-304,-303,-14,0,79
5262,-305,-304,18,0,81
5263,-304,-303,86,0,80
5264,-303,-304,-87,4,73
5265,-302,-303,-50,6,76
5266,-300,-302,0,4,73
5267,-300,-301,76,2,79
5268,-301,-301,56,0,75
5269,-303,-301,-53,0,79
5270,-302,-301,-33,0,75
5271,-304,-302,0,0,78
5272,-301,-302,95,0,75
5273,-304,-303,-31,1,78
5274,-302,-303,-58,1,75
5275,-302,-303,-3,1,76
5276,-307,-303,6,1,76
5277,-309,-305,42,0,79
5278,-306,-306,-21,2,76
5279,-307,-307,-9,4,79
5280,-308,-307,24,4,79
5281,-306,-307,22,6,76
5282,-301,-305,13,5,74
5283,-299,-303,-55,3,77
5284,-301,-302,12,2,73
5285,-305,-302,1,0,79
5286,-303,-303,47,1,76
5287,-303,-303,-10,3,74
5288,-298,-302,-36,2,77
5289,-298,-300,79,1,73
5290,-302,-300,6,0,74
5291,-299,-300,-13,0,75
5292,-301,-300,-95,2,73
5293,-301,-301,3,2,74
5294,-304,-301,99,1,79
5295,-302,-302,50,4,76
5296,-304,-303,-63,5,75
5297,-298,-302,-110,6,76
5298,-300,-301,56,3,78
5299,-300,-301,88,1,80
5300,-299,-300,13,3,73
5301,-300,-300,-83,3,73
5302,-298,-299,-62,1,76
5303,-302,-300,40,0,77
5304,-308,-302,28,1,77
5305,-306,-304,12,4,74
5306,-303,-304,-58,7,77
5307,-304,-303,11,6,77
5308,-305,-303,61,4,74
5309,-301,-303,1,4,74
5310,-306,-304,17,3,78
5311,-304,-304,-97,2,77
5312,-306,-304,29,2,77
5313,-301,-304,6,1,78
5314,-303,-304,-4,4,77
5315,-309,-305,40,4,74
5316,-309,-306,-27,5,77
5317,-311,-307,84,4,80
5318,-307,-307,-62,3,77
5319,-308,-307,-18,3,78
5320,-304,-307,-10,2,78
5321,-306,-306,47,1,78
5322,-304,-305,15,3,78
5323,-303,-305,-82,4,77
5324,-304,-304,-27,2,79
5325,-303,-304,4,1,75
5326,-306,-304,104,0,76
5327,-304,-304,18,1,80
5328,-305,-305,-32,2,79
5329,-307,-305,-28,0,81
5330,-306,-305,60,1,77
5331,-305,-306,114,3,79
5332,-303,-305,-41,6,78
5333,-304,-304,-79,7,75
5334,-304,-304,-19,3,78
5335,-304,-304,67,0,78
5336,-302,-304,27,1,76
5337,-303,-304,-71,0,80
5338,-306,-304,-22,1,79
5339,-308,-305,23,3,75
5340,-305,-305,65,5,79
5341,-307,-306,-66,9,75
5342,-308,-307,-64,8,79
5343,-310,-307,51,5,81
5344,-310,-308,22,6,78
5345,-308,-308,-9,6,81
5346,-305,-308,-10,6,78
5347,-307,-307,7,8,78
5348,-310,-307,96,7,80
5349,-306,-307,-58,8,79
5350,-307,-307,9,8,76
5351,-307,-307,7,6,79
5352,-303,-306,37,5,79
5353,-303,-305,80,6,75
5354,-300,-303,-84,8,76
5355,-302,-302,-9,7,76
5356,-301,-302,65,3,78
5357,-298,-301,46,1,78
5358,-302,-300,-47,1,78
5359,-301,-300,-114,1,78
5360,-301,-300,-26,2,78
5361,-304,-301,39,2,80
5362,-302,-302,96,3,79
5363,-304,-303,-28,7,73
5364,-306,-304,-45,6,79
5365,-303,-304,0,4,81
5366,-305,-304,29,2,78
5367,-306,-304,36,3,76
5368,-302,-304,-141,5,74
5369,-304,-303,1,6,78
5370,-303,-303,83,5,80
5371,-300,-303,20,6,78
5372,-301,-302,-5,6,75
5373,-302,-301,-71,2,79
5374,-302,-301,47,1,75
5375,-299,-300,46,0,79
5376,-296,-299,-28,1,75
5377,-298,-299,-17,0,95
5378,-301,-299,19,2,127
5379,-299,-299,38,15,160
5380,-299,-299,-6,39,159
5381,-300,-298,15,65,136
5382,-301,-298,156,83,130
5383,-302,-298,184,99,126
5384,-302,-298,79,123,123
5385,-304,-298,226,146,118
5386,-305,-299,446,178,110
5387,-304,-299,241,213,98
5388,-300,-296,224,243,93
5389,-299,-294,532,270,90
5390,-291,-290,424,306,77
5391,-292,-286,298,340,67
5392,-291,-282,499,372,66
5393,-280,-278,712,408,55
5394,-276,-273,475,453,39
5395,-270,-266,533,490,26
5396,-260,-258,757,526,20
5397,-251,-249,834,564,0
5398,-244,-240,666,603,-13
5399,-236,-231,747,638,-21
5400,-232,-222,827,668,-33
5401,-222,-214,817,694,-42
5402,-210,-205,815,714,-45
5403,-197,-194,800,728,-55
5404,-187,-183,754,732,-56
5405,-177,-171,751,725,-57
5406,-161,-159,673,707,-57
5407,-146,-146,590,680,-50
5408,-137,-134,549,643,-43
5409,-126,-122,528,595,-32
5410,-120,-113,437,536,-17
5411,-108,-104,391,470,-2
5412,-99,-96,326,400,13
5413,-90,-89,309,328,27
5414,-82,-83,220,257,42
5415,-79,-77,138,192,52
5416,-76,-74,42,135,60
5417,-75,-72,-3,88,59
5418,-73,-71,-16,50,62
5419,-79,-71,21,22,66
5420,-74,-73,43,4,62
5421,-77,-73,85,-4,63
5422,-76,-75,125,-3,53
5423,-74,-75,110,5,47
5424,-71,-74,114,18,41
5425,-70,-73,104,37,26
5426,-71,-73,94,58,18
5427,-73,-73,101,82,12
5428,-71,-71,162,103,6
5429,-72,-70,208,124,3
5430,-73,-68,211,142,1
5431,-70,-67,239,156,0
5432,-65,-64,268,170,-2
5433,-62,-61,269,180,-5
5434,-63,-59,277,184,-8
5435,-58,-57,285,184,-6
5436,-54,-54,252,182,-7
5437,-53,-52,222,177,-2
5438,-47,-49,164,170,1
5439,-45,-47,107,161,2
5440,-44,-45,60,149,3
5441,-41,-42,66,138,6
5442,-37,-40,51,126,3
5443,-37,-39,35,115,9
5444,-37,-38,44,102,12
5445,-39,-38,34,91,11
5446,-35,-38,20,82,12
5447,-34,-37,-6,72,13
5448,-33,-36,-38,66,12
5449,-34,-35,-49,60,15
5450,-31,-34,-84,55,15
5451,-26,-32,-133,53,12
5452,-26,-31,-134,53,7
5453,-26,-30,-123,57,8
5454,-26,-29,-113,60,4
5455,-23,-27,-58,65,1
5456,-23,-25,-51,68,-3
5457,-18,-23,-4,70,0
5458,-16,-20,14,71,-1
5459,-18,-19,46,70,-3
5460,-16,-18,50,68,-3
5461,-19,-17,27,63,3
5462,-14,-16,4,57,1
5463,-11,-13,-29,51,1
5464,-8,-11,-103,45,5
5465,-9,-10,-108,39,3
5466,-9,-9,-60,33,4
5467,-9,-8,-49,29,8
5468,-10,-8,-57,25,5
5469,-7,-7,-107,22,9
5470,-11,-9,-145,19,10
5471,-8,-10,-99,18,11
5472,-7,-10,-70,15,8
5473,-5,-9,-73,13,8
5474,-6,-8,-45,14,6
5475,-7,-8,-90,14,6
5476,-9,-8,-29,14,6
5477,-12,-9,-18,15,6
5478,-8,-9,-45,15,7
5479,-12,-10,-102,15,7
5480,-8,-11,-145,16,7
5481,-13,-11,-151,19,7
5482,-13,-12,-112,22,2
5483,-16,-14,-104,25,3
5484,-13,-14,-115,28,4
5485,-8,-14,-130,29,0
5486,-7,-12,-120,30,3
5487,-6,-11,-52,30,2
5488,-6,-10,-33,31,2
5489,-4,-8,-48,30,1
5490,-5,-7,-38,30,1
5491,-5,-7,-58,28,0
5492,-2,-6,-45,25,0
5493,-6,-6,-26,22,1
5494,-6,-6,-16,19,8
5495,-6,-7,-51,16,4
5496,-3,-6,-80,14,5
5497,-2,-5,-120,14,5
5498,-5,-5,-94,14,5
5499,-2,-5,-82,15,3
5500,-2,-5,-112,15,4
5501,-3,-5,-39,17,4
5502,3,-3,-30,17,2
5503,0,-3,-85,20,-2
5504,-3,-4,-75,21,-1
5505,-4,-5,-20,22,0
5506,-1,-4,39,22,-3
5507,-2,-4,53,24,-2
5508,-9,-6,31,24,0
5509,-6,-6,37,21,0
5510,-5,-6,54,18,1
5511,-7,-6,112,15,7
5512,-11,-8,115,13,3
5513,-12,-9,119,9,10
5514,-6,-8,71,7,6
5515,-6,-7,14,5,6
5516,-10,-8,0,5,6
5517,-12,-9,17,6,5
5518,-10,-10,96,7,9
5519,-11,-11,81,11,2
5520,-12,-11,29,12,5
5521,-12,-11,49,13,8
5522,-12,-11,54,14,6
5523,-11,-11,97,16,2
5524,-12,-11,121,16,2
5525,-11,-11,137,16,1
5526,-16,-12,202,14,3
5527,-16,-12,214,13,6
5528,-13,-12,174,11,5
5529,-13,-10,180,9,10
5530,-14,-10,164,7,6
5531,-15,-11,133,7,11
5532,-13,-10,93,6,9
5533,-10,-8,112,5,8
5534,-8,-7,33,7,8
5535,-9,-6,0,10,4
5536,-6,-5,-15,14,4
5537,-6,-4,-11,15,2
5538,-2,-3,4,15,1
5539,-5,-3,-31,16,1
5540,-6,-3,-15,15,1
5541,-4,-3,-19,13,4
5542,-5,-2,-48,11,1
5543,-4,-3,16,9,4
5544,-5,-3,39,7,1
5545,-5,-4,58,6,3
5546,-3,-4,0,5,6
5547,-4,-3,0,4,3
5548,0,-2,-34,2,3
5549,-1,-2,-35,4,1
5550,-1,-2,-32,4,4
5551,-2,-2,-9,6,4
5552,0,-2,-91,8,3
5553,3,0,-122,7,2
5554,4,0,-134,8,-2
5555,5,0,-113,9,-1
5556,6,1,-76,9,0
5557,2,1,-67,9,0
5558,0,0,-65,9,-2
5559,4,0,-68,8,-1
5560,4,0,-49,9,-2
5561,3,0,0,9,-2
5562,-2,0,10,9,-1
5563,0,0,48,8,1
5564,-1,-1,55,8,-1
5565,-1,-1,54,6,1
5566,-2,-2,65,4,1
5567,-3,-2,100,3,1
5568,-6,-3,98,0,5
5569,-8,-4,134,-3,8
5570,-7,-5,118,-4,7
5571,-9,-5,105,-4,7
5572,-7,-5,71,-4,4
5573,-6,-4,65,-3,4
5574,-9,-4,63,-2,6
5575,-11,-6,75,0,3
5576,-7,-6,56,0,4
5577,-5,-5,-13,1,2
5578,-9,-5,3,1,5
5579,-10,-5,7,2,2
5580,-10,-6,0,0,8
5581,-7,-7,9,0,10
5582,-10,-8,44,0,9
5583,-9,-8,19,1,6
5584,-7,-7,13,3,5
5585,-8,-7,4,5,5
5586,-8,-8,-24,5,7
5587,-9,-7,-33,4,7
5588,-8,-7,-9,4,6
5589,-6,-6,-6,2,7
5590,-2,-4,-90,1,1
5591,0,-2,-104,2,5
5592,0,-1,-124,4,2
5593,-2,-1,-112,5,2
5594,-1,-1,-113,6,2
5595,1,-1,-116,8,2
5596,3,-1,-98,9,0
5597,6,0,-71,9,1
5598,1,0,-78,9,-1
5599,0,-1,-22,9,0
5600,1,-1,-39,8,0
5601,0,-2,5,6,1
5602,-2,-2,-35,6,5
5603,0,-2,-70,6,2
5604,-4,-3,-47,8,0
5605,-6,-4,15,9,0
